Gene	beta	fdr	dataset	hit	UP	DOWN
PTH1R	0.011261	0.99908	top5	NOT	0	0
PTH2	0.046157	0.97766	top5	NOT	0	0
PTH2R	-0.058984	0.95788	top5	NOT	0	0
PTHLH	0.018315	0.99778	top5	NOT	0	0
PTK2	-0.025261	0.98282	top5	NOT	0	0
PTK2B	-0.01688	0.98793	top5	NOT	0	0
PTK6	0.12895	0.84402	top5	NOT	0	0
PTK7	-0.082255	0.93036	top5	NOT	0	0
PTMA	-0.2666	0.44036	top5	NOT	0	0
PTMS	-0.098496	0.88576	top5	NOT	0	0
PTN	-0.065223	0.95493	top5	NOT	0	0
PTOV1	0.0030954	0.99872	top5	NOT	0	0
PTP4A1	0.027517	0.99126	top5	NOT	0	0
PTP4A2	-0.10869	0.86271	top5	NOT	0	0
PTP4A3	-0.055883	0.95903	top5	NOT	0	0
PTPDC1	-0.013601	0.99126	top5	NOT	0	0
PTPLA	0.10671	0.90319	top5	NOT	0	0
PTPLAD1	-0.041312	0.97149	top5	NOT	0	0
PTPLAD2	-0.0097021	0.99234	top5	NOT	0	0
PTPLB	0.058403	0.97016	top5	NOT	0	0
PTPMT1	0.087042	0.9426	top5	NOT	0	0
PTPN1	0.34018	0.086667	top5	UP	1	0
PTPN11	0.089978	0.93829	top5	NOT	0	0
PTPN12	0.020513	0.99488	top5	NOT	0	0
PTPN13	-0.015805	0.99126	top5	NOT	0	0
PTPN14	0.15066	0.75187	top5	NOT	0	0
PTPN18	0.048546	0.97519	top5	NOT	0	0
PTPN2	-0.022055	0.98522	top5	NOT	0	0
PTPN20A	-0.3887	0.69853	top5	NOT	0	0
PTPN21	-0.01753	0.98784	top5	NOT	0	0
PTPN22	0.05812	0.97056	top5	NOT	0	0
PTPN23	-0.028544	0.98092	top5	NOT	0	0
PTPN3	-0.003467	0.99778	top5	NOT	0	0
PTPN4	0.077191	0.95627	top5	NOT	0	0
PTPN5	0.025801	0.99234	top5	NOT	0	0
PTPN6	-0.1001	0.8783	top5	NOT	0	0
PTPN7	-0.021213	0.98609	top5	NOT	0	0
PTPN9	-0.007318	0.99294	top5	NOT	0	0
PTPRA	-0.033818	0.97519	top5	NOT	0	0
PTPRB	0.072518	0.95903	top5	NOT	0	0
PTPRC	-0.092068	0.91067	top5	NOT	0	0
PTPRCAP	0.1931	0.51499	top5	NOT	0	0
PTPRD	0.031877	0.98887	top5	NOT	0	0
PTPRE	-0.0088164	0.99235	top5	NOT	0	0
PTPRF	-0.13808	0.74812	top5	NOT	0	0
PTPRG	-0.080081	0.93036	top5	NOT	0	0
PTPRH	-0.058121	0.95903	top5	NOT	0	0
PTPRJ	0.05162	0.9733	top5	NOT	0	0
PTPRK	-0.034901	0.97519	top5	NOT	0	0
PTPRM	-0.20669	0.36997	top5	NOT	0	0
PTPRN	0.0369	0.98522	top5	NOT	0	0
PTPRN2	0.041174	0.98282	top5	NOT	0	0
PTPRO	0.057454	0.9709	top5	NOT	0	0
PTPRR	-0.11723	0.83905	top5	NOT	0	0
PTPRS	0.10283	0.91749	top5	NOT	0	0
PTPRT	0.06455	0.96371	top5	NOT	0	0
PTPRU	-0.019247	0.98722	top5	NOT	0	0
PTPRZ1	-0.064154	0.95627	top5	NOT	0	0
PTRF	-0.11944	0.83087	top5	NOT	0	0
PTRH1	0.12953	0.84175	top5	NOT	0	0
PTRH2	-0.019332	0.98722	top5	NOT	0	0
PTRHD1	0.013706	0.99848	top5	NOT	0	0
PTS	0.098413	0.92662	top5	NOT	0	0
PTTG1	-0.044831	0.96817	top5	NOT	0	0
PTTG1IP	-0.016969	0.98793	top5	NOT	0	0
PTTG2	0.18118	0.58479	top5	NOT	0	0
PTX3	-0.019151	0.98722	top5	NOT	0	0
PTX4	0.045819	0.9785	top5	NOT	0	0
PUF60	-0.10315	0.87052	top5	NOT	0	0
PUM1	0.14686	0.77031	top5	NOT	0	0
PUM2	-0.12472	0.80458	top5	NOT	0	0
PURA	-0.018284	0.98722	top5	NOT	0	0
PURB	0.040242	0.98282	top5	NOT	0	0
PURG	0.062828	0.96385	top5	NOT	0	0
PUS1	0.025674	0.99234	top5	NOT	0	0
PUS10	0.021814	0.99354	top5	NOT	0	0
PUS3	0.041908	0.98282	top5	NOT	0	0
PUS7	-0.035771	0.97392	top5	NOT	0	0
PUS7L	-0.029348	0.9807	top5	NOT	0	0
PUSL1	-0.035643	0.97408	top5	NOT	0	0
PVALB	0.042811	0.98234	top5	NOT	0	0
PVR	0.018581	0.99778	top5	NOT	0	0
PVRIG	-0.053907	0.95976	top5	NOT	0	0
PVRL1	-0.052809	0.96065	top5	NOT	0	0
PVRL2	-0.61923	0	top5	DOWN	0	1
PVRL3	0.10188	0.9195	top5	NOT	0	0
PVRL4	-0.1178	0.83858	top5	NOT	0	0
PWP1	-0.21645	0.33076	top5	NOT	0	0
PWP2	0.11716	0.87052	top5	NOT	0	0
PWWP2A	-0.046221	0.9675	top5	NOT	0	0
PWWP2B	0.011284	0.99908	top5	NOT	0	0
PXDC1	-0.032192	0.97636	top5	NOT	0	0
PXDN	0.0045145	0.99908	top5	NOT	0	0
PXDNL	0.048391000000000003	0.97519	top5	NOT	0	0
PXK	0.17746	0.59832	top5	NOT	0	0
PXMP2	-8.053e-4	0.99801	top5	NOT	0	0
PXMP4	-0.0053003	0.99442	top5	NOT	0	0
PXN	-0.085068	0.92526	top5	NOT	0	0
PXT1	0.0011574	0.99848	top5	NOT	0	0
PYCARD	0.0064263	0.99927	top5	NOT	0	0
PYCR1	0.010686	0.99927	top5	NOT	0	0
PYCR2	0.045352	0.97878	top5	NOT	0	0
PYCRL	0.010156	0.99927	top5	NOT	0	0
PYDC1	0.0055778	0.99927	top5	NOT	0	0
PYGB	-0.059617	0.95643	top5	NOT	0	0
PYGL	-0.03404	0.97519	top5	NOT	0	0
PYGM	0.069319	0.95903	top5	NOT	0	0
PYGO1	-0.028734	0.98071	top5	NOT	0	0
PYGO2	0.1018	0.9195	top5	NOT	0	0
PYHIN1	-0.032087	0.97649	top5	NOT	0	0
PYROXD1	0.31301	0.093333	top5	UP	1	0
PYROXD2	0.057025	0.97091	top5	NOT	0	0
PYURF	-0.060945	0.95627	top5	NOT	0	0
PYY	-0.020909	0.9866	top5	NOT	0	0
PZP	-0.057951	0.95903	top5	NOT	0	0
QARS	-0.12526	0.80353	top5	NOT	0	0
QDPR	0.049887	0.97519	top5	NOT	0	0
QKI	0.043045	0.98212	top5	NOT	0	0
QPCT	0.10754	0.90199	top5	NOT	0	0
QPCTL	0.19209	0.51647	top5	NOT	0	0
QPRT	0.0046015	0.99908	top5	NOT	0	0
QRFP	-0.164	0.59538	top5	NOT	0	0
QRFPR	-0.063726	0.95627	top5	NOT	0	0
QRICH1	0.006322	0.99927	top5	NOT	0	0
QRICH2	0.086858	0.94339	top5	NOT	0	0
QRSL1	-0.037464	0.9733	top5	NOT	0	0
QSER1	0.14079	0.79977	top5	NOT	0	0
QSOX1	-0.13312	0.77493	top5	NOT	0	0
QSOX2	0.14424	0.78142	top5	NOT	0	0
QTRT1	0.096008	0.93036	top5	NOT	0	0
QTRTD1	-0.10342	0.87052	top5	NOT	0	0
R3HCC1	0.01276	0.99873	top5	NOT	0	0
R3HCC1L	-0.047419	0.96474	top5	NOT	0	0
R3HDM1	-0.14643	0.69962	top5	NOT	0	0
R3HDM2	-0.08336	0.92888	top5	NOT	0	0
R3HDM4	-0.0053656	0.99442	top5	NOT	0	0
R3HDML	-0.044309	0.96817	top5	NOT	0	0
RAB10	-0.060048	0.95643	top5	NOT	0	0
RAB11A	0.19711	0.49658	top5	NOT	0	0
RAB11B	-0.057394	0.95903	top5	NOT	0	0
RAB11FIP1	-0.10778	0.86465	top5	NOT	0	0
RAB11FIP2	0.049351	0.97519	top5	NOT	0	0
RAB11FIP3	-0.019473	0.98711	top5	NOT	0	0
RAB11FIP4	0.043903	0.9807	top5	NOT	0	0
RAB11FIP5	-0.024409	0.98282	top5	NOT	0	0
RAB12	-0.1002	0.8783	top5	NOT	0	0
RAB13	0.038068	0.98405	top5	NOT	0	0
RAB14	0.050291	0.97484	top5	NOT	0	0
RAB15	0.049806	0.97519	top5	NOT	0	0
RAB17	-0.0555	0.95903	top5	NOT	0	0
RAB18	-0.0073701	0.99287	top5	NOT	0	0
RAB19	0.086305	0.9448	top5	NOT	0	0
RAB1A	0.14421	0.78142	top5	NOT	0	0
RAB1B	0.023609	0.99235	top5	NOT	0	0
RAB20	-0.014291	0.99126	top5	NOT	0	0
RAB21	0.2396	0.29444	top5	NOT	0	0
RAB22A	0.065471	0.96371	top5	NOT	0	0
RAB23	-0.020186	0.98702	top5	NOT	0	0
RAB24	-0.075776	0.93916	top5	NOT	0	0
RAB25	0.075078	0.95627	top5	NOT	0	0
RAB26	-0.041838	0.97091	top5	NOT	0	0
RAB27A	-0.10195	0.8725	top5	NOT	0	0
RAB27B	-0.0054932	0.99442	top5	NOT	0	0
RAB28	0.11185	0.8872	top5	NOT	0	0
RAB2A	0.06652	0.96139	top5	NOT	0	0
RAB2B	-0.14653	0.69962	top5	NOT	0	0
RAB30	0.0086125	0.99944	top5	NOT	0	0
RAB31	-0.0045113	0.99616	top5	NOT	0	0
RAB32	0.090738	0.9368	top5	NOT	0	0
RAB33A	-0.11452	0.84574	top5	NOT	0	0
RAB33B	-0.059829	0.95643	top5	NOT	0	0
RAB34	0.0015554	0.99848	top5	NOT	0	0
RAB35	0.11322	0.88074	top5	NOT	0	0
RAB36	-1.1316e-4	0.99848	top5	NOT	0	0
RAB37	0.07211	0.95903	top5	NOT	0	0
RAB38	-0.032693	0.97589	top5	NOT	0	0
RAB39A	0.023183	0.99252	top5	NOT	0	0
RAB39B	-0.045408	0.96804	top5	NOT	0	0
RAB3A	0.11347	0.87936	top5	NOT	0	0
RAB3B	0.075635	0.95627	top5	NOT	0	0
RAB3C	0.053972	0.9733	top5	NOT	0	0
RAB3D	0.10645	0.90638	top5	NOT	0	0
RAB3GAP1	-0.02103	0.9866	top5	NOT	0	0
RAB3GAP2	0.041681	0.98282	top5	NOT	0	0
RAB3IL1	-0.018883	0.98722	top5	NOT	0	0
RAB3IP	-0.16011	0.61226	top5	NOT	0	0
RAB40A	0.0086856	0.99944	top5	NOT	0	0
RAB40AL	0.090869	0.95115	top5	NOT	0	0
RAB40B	0.01203	0.99873	top5	NOT	0	0
RAB40C	-0.12202	0.81541	top5	NOT	0	0
RAB41	0.057098	0.97091	top5	NOT	0	0
RAB42	0.09643	0.93036	top5	NOT	0	0
RAB43	0.147	0.77031	top5	NOT	0	0
RAB4A	0.03339	0.98722	top5	NOT	0	0
RAB4B	-0.032565	0.97607	top5	NOT	0	0
RAB5A	-0.10718	0.86549	top5	NOT	0	0
RAB5B	-3.1077e-4	0.99848	top5	NOT	0	0
RAB5C	0.22653	0.34673	top5	NOT	0	0
RAB6A	-0.057778	0.95903	top5	NOT	0	0
RAB6B	-0.012948	0.99126	top5	NOT	0	0
RAB6C	-0.020057	0.98784	top5	NOT	0	0
RAB7A	-0.2207	0.31898	top5	NOT	0	0
RAB7L1	0.008755	0.99944	top5	NOT	0	0
RAB8A	0.21147	0.40931	top5	NOT	0	0
RAB8B	0.064989	0.96371	top5	NOT	0	0
RAB9A	0.13287	0.83112	top5	NOT	0	0
RAB9B	-0.026146	0.98282	top5	NOT	0	0
RABAC1	-0.15679	0.63422	top5	NOT	0	0
RABEP1	0.065427	0.96371	top5	NOT	0	0
RABEP2	0.018624	0.99778	top5	NOT	0	0
RABEPK	0.032963	0.98752	top5	NOT	0	0
RABGAP1	-0.1187	0.83395	top5	NOT	0	0
RABGAP1L	0.13959	0.8	top5	NOT	0	0
RABGEF1	-0.0028881	0.99778	top5	NOT	0	0
RABGGTA	-0.14701	0.69853	top5	NOT	0	0
RABGGTB	-0.35434	0.066176	top5	DOWN	0	1
RABIF	0.12011	0.86644	top5	NOT	0	0
RABL2A	-0.4471	0.28407	top5	NOT	0	0
RABL2B	-0.080025	0.93036	top5	NOT	0	0
RABL3	0.021293	0.99401	top5	NOT	0	0
RABL5	-0.022132	0.98522	top5	NOT	0	0
RABL6	-0.082506	0.93036	top5	NOT	0	0
RAC1	-0.040228	0.9733	top5	NOT	0	0
RAC2	0.0027495	0.99848	top5	NOT	0	0
RAC3	-0.10801	0.86275	top5	NOT	0	0
RACGAP1	-0.12727	0.79977	top5	NOT	0	0
RAD1	-0.15881	0.61614	top5	NOT	0	0
RAD17	0.057555	0.9709	top5	NOT	0	0
RAD18	0.060972	0.9675	top5	NOT	0	0
RAD21	-0.30025	0.10593	top5	NOT	0	0
RAD21L1	0.0098783	0.99927	top5	NOT	0	0
RAD23A	-0.040483	0.97247	top5	NOT	0	0
RAD23B	0.0064465	0.99927	top5	NOT	0	0
RAD50	-0.049565	0.96371	top5	NOT	0	0
RAD51	0.29845	0.11789	top5	NOT	0	0
RAD51AP1	0.047292	0.97636	top5	NOT	0	0
RAD51AP2	0.0081713	0.99989	top5	NOT	0	0
RAD51B	0.10049	0.92079	top5	NOT	0	0
RAD51C	0.18566	0.55314	top5	NOT	0	0
RAD51D	0.15848	0.70684	top5	NOT	0	0
RAD52	0.15669	0.71914	top5	NOT	0	0
RAD54B	-0.092213	0.91041	top5	NOT	0	0
RAD54L	0.030973	0.99126	top5	NOT	0	0
RAD54L2	0.036154	0.9861	top5	NOT	0	0
RAD9A	0.090028	0.93829	top5	NOT	0	0
RAD9B	0.1207	0.86571	top5	NOT	0	0
RADIL	0.057399	0.9709	top5	NOT	0	0
RAE1	0.0827	0.9498	top5	NOT	0	0
RAET1E	-0.11385	0.84666	top5	NOT	0	0
RAET1G	0.12665	0.92181	top5	NOT	0	0
RAET1L	0.06635	0.97878	top5	NOT	0	0
RAF1	-0.081169	0.93036	top5	NOT	0	0
RAG1	0.014975	0.99848	top5	NOT	0	0
RAG2	0.15768	0.70988	top5	NOT	0	0
RAI1	-0.02177	0.98552	top5	NOT	0	0
RAI14	-0.053669	0.95976	top5	NOT	0	0
RAI2	-0.0042786	0.99717	top5	NOT	0	0
RALA	0.028936	0.99126	top5	NOT	0	0
RALB	0.025457	0.99234	top5	NOT	0	0
RALBP1	0.10911	0.89621	top5	NOT	0	0
RALGAPA1	0.017543	0.99801	top5	NOT	0	0
RALGAPA2	0.023971	0.99235	top5	NOT	0	0
RALGAPB	-0.029981	0.98027	top5	NOT	0	0
RALGDS	-0.071761	0.94569	top5	NOT	0	0
RALGPS1	0.0043197	0.99885	top5	NOT	0	0
RALGPS2	0.16529	0.66373	top5	NOT	0	0
RALY	0.049389	0.97519	top5	NOT	0	0
RALYL	-0.12341	0.8133	top5	NOT	0	0
RAMP1	0.0019502	0.99848	top5	NOT	0	0
RAMP2	0.031621	0.98927	top5	NOT	0	0
RAMP3	-0.0030525	0.99778	top5	NOT	0	0
RAN	-0.7653	0	top5	DOWN	0	1
RANBP1	0.025936	0.99234	top5	NOT	0	0
RANBP10	0.0072271	0.99944	top5	NOT	0	0
RANBP17	-0.12483	0.80353	top5	NOT	0	0
RANBP2	-0.080518	0.93036	top5	NOT	0	0
RANBP3	-0.10121	0.87659	top5	NOT	0	0
RANBP3L	-0.04552	0.96796	top5	NOT	0	0
RANBP6	-0.11145	0.85307	top5	NOT	0	0
RANBP9	-0.15037	0.67468	top5	NOT	0	0
RANGAP1	0.12208	0.86271	top5	NOT	0	0
RANGRF	0.0011922	0.99848	top5	NOT	0	0
RAP1A	-0.0058851	0.99374	top5	NOT	0	0
RAP1B	0.23201	0.31818	top5	NOT	0	0
RAP1GAP	0.13613	0.81541	top5	NOT	0	0
RAP1GAP2	0.18663	0.55	top5	NOT	0	0
RAP1GDS1	-0.082088	0.93036	top5	NOT	0	0
RAP2A	-0.05485	0.95903	top5	NOT	0	0
RAP2B	-0.066385	0.95115	top5	NOT	0	0
RAP2C	0.090936	0.9363	top5	NOT	0	0
RAPGEF1	-0.03984	0.9733	top5	NOT	0	0
RAPGEF2	0.014833	0.99848	top5	NOT	0	0
RAPGEF3	0.11618	0.87157	top5	NOT	0	0
RAPGEF4	0.10052	0.92079	top5	NOT	0	0
RAPGEF5	0.014769	0.99848	top5	NOT	0	0
RAPGEF6	0.061484	0.96708	top5	NOT	0	0
RAPGEFL1	-0.10427	0.86976	top5	NOT	0	0
RAPH1	-0.034173	0.97519	top5	NOT	0	0
RAPSN	0.17356	0.61208	top5	NOT	0	0
RARA	0.0051018	0.99927	top5	NOT	0	0
RARB	0.087153	0.9426	top5	NOT	0	0
RARG	-0.09359	0.90319	top5	NOT	0	0
RARRES1	-0.091579	0.91256	top5	NOT	0	0
RARRES2	-0.07575	0.93916	top5	NOT	0	0
RARRES3	-0.10089	0.87659	top5	NOT	0	0
RARS	0.15721	0.71406	top5	NOT	0	0
RARS2	-0.13352	0.77031	top5	NOT	0	0
RASA1	0.086014	0.94503	top5	NOT	0	0
RASA2	-0.050353	0.96371	top5	NOT	0	0
RASA3	-0.056086	0.95903	top5	NOT	0	0
RASA4	-0.21333	0.91046	top5	NOT	0	0
RASA4B	-0.064966	0.98186	top5	NOT	0	0
RASAL1	0.15549	0.72499	top5	NOT	0	0
RASAL2	0.0034576	0.99873	top5	NOT	0	0
RASAL3	0.051735	0.9733	top5	NOT	0	0
RASD1	0.05761	0.9709	top5	NOT	0	0
RASD2	-0.0053695	0.99442	top5	NOT	0	0
RASEF	0.035362	0.98702	top5	NOT	0	0
RASGEF1A	-0.032783	0.97565	top5	NOT	0	0
RASGEF1B	0.14155	0.7985	top5	NOT	0	0
RASGEF1C	-0.10517	0.86644	top5	NOT	0	0
RASGRF1	-0.029066	0.9807	top5	NOT	0	0
RASGRF2	-0.055133	0.95903	top5	NOT	0	0
RASGRP1	0.055934	0.97149	top5	NOT	0	0
RASGRP2	0.12513	0.85307	top5	NOT	0	0
RASGRP3	0.098326	0.92662	top5	NOT	0	0
RASGRP4	0.059005	0.96817	top5	NOT	0	0
RASIP1	0.0049075	0.99927	top5	NOT	0	0
RASL10A	-0.0057507	0.99401	top5	NOT	0	0
RASL10B	-0.019762	0.98702	top5	NOT	0	0
RASL11A	-0.012191	0.99126	top5	NOT	0	0
RASL11B	-0.088043	0.9195	top5	NOT	0	0
RASL12	0.067702	0.96065	top5	NOT	0	0
RASSF1	0.03761	0.98462	top5	NOT	0	0
RASSF2	0.036456	0.98552	top5	NOT	0	0
RASSF3	0.12486	0.85307	top5	NOT	0	0
RASSF4	0.078465	0.95627	top5	NOT	0	0
RASSF5	0.047446	0.97636	top5	NOT	0	0
RASSF6	-7.5686e-4	0.99801	top5	NOT	0	0
RASSF7	0.14319	0.78665	top5	NOT	0	0
RASSF8	-0.10444	0.86894	top5	NOT	0	0
RASSF9	-0.1057	0.86644	top5	NOT	0	0
RAVER1	-0.06947	0.9498	top5	NOT	0	0
RAVER2	-0.070539	0.94684	top5	NOT	0	0
RAX	-0.053261	0.96065	top5	NOT	0	0
RAX2	0.058504	0.96985	top5	NOT	0	0
RB1	-0.030279	0.97991	top5	NOT	0	0
RB1CC1	0.046417	0.97725	top5	NOT	0	0
RBAK	-0.028732	0.98071	top5	NOT	0	0
RBAK-RBAKDN	0.2248	0.47299	top5	NOT	0	0
RBBP4	-0.052639	0.96065	top5	NOT	0	0
RBBP5	0.1618	0.68981	top5	NOT	0	0
RBBP6	0.17355	0.61226	top5	NOT	0	0
RBBP7	0.027333	0.9915	top5	NOT	0	0
RBBP8	0.13405	0.82273	top5	NOT	0	0
RBBP8NL	-0.016358	0.98927	top5	NOT	0	0
RBBP9	-0.057548	0.95903	top5	NOT	0	0
RBCK1	0.0043832	0.99885	top5	NOT	0	0
RBFA	0.086547	0.94445	top5	NOT	0	0
RBFOX1	0.048256	0.97519	top5	NOT	0	0
RBFOX2	0.13827	0.80353	top5	NOT	0	0
RBFOX3	0.022296	0.99337	top5	NOT	0	0
RBKS	-0.080333	0.93036	top5	NOT	0	0
RBL1	0.045149	0.97918	top5	NOT	0	0
RBL2	0.1089	0.89621	top5	NOT	0	0
RBM10	-0.21321	0.34139	top5	NOT	0	0
RBM11	0.070029	0.95903	top5	NOT	0	0
RBM12	-0.14342	0.71914	top5	NOT	0	0
RBM12B	0.096534	0.93036	top5	NOT	0	0
RBM14	-0.092345	0.90992	top5	NOT	0	0
RBM15	-0.087125	0.92038	top5	NOT	0	0
RBM15B	-0.03708	0.9733	top5	NOT	0	0
RBM17	-0.16109	0.60722	top5	NOT	0	0
RBM18	0.12455	0.85359	top5	NOT	0	0
RBM19	-0.11369	0.84668	top5	NOT	0	0
RBM20	-0.035298	0.9748	top5	NOT	0	0
RBM22	-0.042357	0.97091	top5	NOT	0	0
RBM23	-0.13449	0.76356	top5	NOT	0	0
RBM24	0.089109	0.93936	top5	NOT	0	0
RBM25	-0.01901	0.98722	top5	NOT	0	0
RBM26	-0.10732	0.86549	top5	NOT	0	0
RBM27	-0.016053	0.99052	top5	NOT	0	0
RBM28	0.01342	0.99848	top5	NOT	0	0
RBM3	-0.026934	0.98282	top5	NOT	0	0
RBM33	0.034916	0.98702	top5	NOT	0	0
RBM34	-0.0090999	0.99234	top5	NOT	0	0
RBM38	-0.087476	0.91993	top5	NOT	0	0
RBM39	-0.5205	0.020833	top5	DOWN	0	1
RBM4	-0.045507	0.96796	top5	NOT	0	0
RBM41	0.11099	0.89166	top5	NOT	0	0
RBM42	0.12815	0.84574	top5	NOT	0	0
RBM43	0.11004	0.89536	top5	NOT	0	0
RBM44	0.040025	0.98282	top5	NOT	0	0
RBM45	0.05736	0.9709	top5	NOT	0	0
RBM46	-0.041742	0.97091	top5	NOT	0	0
RBM47	0.01354	0.99848	top5	NOT	0	0
RBM48	-0.028475	0.98117	top5	NOT	0	0
RBM4B	0.085134	0.94684	top5	NOT	0	0
RBM5	-0.07939	0.93042	top5	NOT	0	0
RBM6	-0.077842	0.93498	top5	NOT	0	0
RBM7	0.15097	0.74812	top5	NOT	0	0
RBM8A	0.018253	0.99778	top5	NOT	0	0
RBMS1	0.075387	0.95627	top5	NOT	0	0
RBMS2	-0.025485	0.98282	top5	NOT	0	0
RBMS3	-0.034773	0.97519	top5	NOT	0	0
RBMX	0.083514	0.9498	top5	NOT	0	0
RBMX2	-0.025024	0.98522	top5	NOT	0	0
RBMXL1	-0.034736	0.98282	top5	NOT	0	0
RBMXL2	0.042493	0.98282	top5	NOT	0	0
RBMXL3	-5.6644e-4	0.99801	top5	NOT	0	0
RBP1	-0.041295	0.97149	top5	NOT	0	0
RBP2	0.039972	0.98282	top5	NOT	0	0
RBP3	0.056105	0.97149	top5	NOT	0	0
RBP4	0.0072001	0.99944	top5	NOT	0	0
RBP5	0.030391	0.99126	top5	NOT	0	0
RBP7	-0.015204	0.99126	top5	NOT	0	0
RBPJ	0.021788	0.99642	top5	NOT	0	0
RBPJL	0.12651	0.84941	top5	NOT	0	0
RBPMS	0.067497	0.96065	top5	NOT	0	0
RBPMS2	0.066725	0.96136	top5	NOT	0	0
RBX1	-0.07478	0.94155	top5	NOT	0	0
RC3H1	0.077859	0.95627	top5	NOT	0	0
RC3H2	0.013046	0.99848	top5	NOT	0	0
RCAN1	-0.06576	0.95279	top5	NOT	0	0
RCAN2	0.031096	0.99096	top5	NOT	0	0
RCAN3	-0.054973	0.95903	top5	NOT	0	0
RCBTB1	0.055741	0.97163	top5	NOT	0	0
RCBTB2	0.019461	0.99763	top5	NOT	0	0
RCC1	-0.19599	0.42808	top5	NOT	0	0
RCC2	0.10116	0.91993	top5	NOT	0	0
RCCD1	0.07669	0.95627	top5	NOT	0	0
RCE1	-0.17763	0.51943	top5	NOT	0	0
RCHY1	0.0025265	0.99848	top5	NOT	0	0
RCL1	0.0011725	0.99848	top5	NOT	0	0
RCN1	0.094744	0.93036	top5	NOT	0	0
RCN2	-0.07042	0.94686	top5	NOT	0	0
RCN3	0.032144	0.98793	top5	NOT	0	0
RCOR1	0.058445	0.96985	top5	NOT	0	0
RCOR2	0.046539	0.97725	top5	NOT	0	0
RCOR3	-0.051513	0.96345	top5	NOT	0	0
RCSD1	0.042556	0.98273	top5	NOT	0	0
RCVRN	0.11104	0.89166	top5	NOT	0	0
RD3	-0.082881	0.92888	top5	NOT	0	0
RD3L	-0.086962	0.92058	top5	NOT	0	0
RDH10	-0.0044284	0.99635	top5	NOT	0	0
RDH11	0.087539	0.9426	top5	NOT	0	0
RDH12	0.087175	0.9426	top5	NOT	0	0
RDH13	-0.016523	0.98897	top5	NOT	0	0
RDH14	-0.064312	0.95627	top5	NOT	0	0
RDH16	0.047107	0.97649	top5	NOT	0	0
RDH5	0.11768	0.87052	top5	NOT	0	0
RDH8	0.10019	0.92181	top5	NOT	0	0
RDM1	0.11205	0.88515	top5	NOT	0	0
RDX	-0.09817	0.8872	top5	NOT	0	0
REC8	-0.009721	0.99234	top5	NOT	0	0
RECK	0.099872	0.92215	top5	NOT	0	0
RECQL	0.21718	0.37908	top5	NOT	0	0
RECQL5	0.071355	0.95903	top5	NOT	0	0
REEP1	0.024566	0.99234	top5	NOT	0	0
REEP2	0.12247	0.86244	top5	NOT	0	0
REEP3	-0.0027748	0.99778	top5	NOT	0	0
REEP4	-0.0035954	0.99778	top5	NOT	0	0
REEP5	-0.036255	0.9733	top5	NOT	0	0
REEP6	-0.0065693	0.99354	top5	NOT	0	0
REG1A	-0.011869	0.99234	top5	NOT	0	0
REG1B	0.046985	0.97659	top5	NOT	0	0
REG3A	0.036885	0.98522	top5	NOT	0	0
REG3G	0.10978	0.89618	top5	NOT	0	0
REG4	0.080415	0.95115	top5	NOT	0	0
REL	-0.028835	0.9807	top5	NOT	0	0
RELA	0.075567	0.95627	top5	NOT	0	0
RELB	-0.03757	0.9733	top5	NOT	0	0
RELL1	-0.049908	0.96371	top5	NOT	0	0
RELL2	-0.058542	0.95879	top5	NOT	0	0
RELN	0.10899	0.89621	top5	NOT	0	0
RELT	-0.015931	0.99095	top5	NOT	0	0
REM1	-0.095224	0.89621	top5	NOT	0	0
REM2	0.049516	0.97519	top5	NOT	0	0
REN	0.043913	0.9807	top5	NOT	0	0
RENBP	0.040032	0.98282	top5	NOT	0	0
REP15	0.0028907	0.99854	top5	NOT	0	0
REPIN1	0.095717	0.93036	top5	NOT	0	0
REPS1	0.012336	0.99873	top5	NOT	0	0
REPS2	-0.076089	0.93829	top5	NOT	0	0
RER1	-0.10991	0.85903	top5	NOT	0	0
RERE	0.084991	0.94684	top5	NOT	0	0
RERG	0.22741	0.34139	top5	NOT	0	0
RERGL	-0.1351	0.76315	top5	NOT	0	0
RESP18	0.0030201	0.9986	top5	NOT	0	0
REST	0.037182	0.98476	top5	NOT	0	0
RET	-0.064836	0.95559	top5	NOT	0	0
RETN	0.042199	0.98282	top5	NOT	0	0
RETNLB	-0.081045	0.93036	top5	NOT	0	0
RETSAT	-0.022725	0.98462	top5	NOT	0	0
REV1	0.11842	0.86894	top5	NOT	0	0
REV3L	0.061766	0.9652	top5	NOT	0	0
REXO1	0.10345	0.91743	top5	NOT	0	0
REXO2	-0.17405	0.54748	top5	NOT	0	0
REXO4	0.066345	0.96175	top5	NOT	0	0
RFC1	0.038819	0.98304	top5	NOT	0	0
RFC2	0.12758	0.84668	top5	NOT	0	0
RFC3	0.018029	0.99778	top5	NOT	0	0
RFC4	-0.13561	0.76169	top5	NOT	0	0
RFC5	0.34295	0.076389	top5	UP	1	0
RFESD	0.1734	0.61226	top5	NOT	0	0
RFFL	-0.1534	0.65761	top5	NOT	0	0
RFK	-0.13037	0.78142	top5	NOT	0	0
RFNG	-0.03975	0.9733	top5	NOT	0	0
RFPL1	-0.0034042	0.99797	top5	NOT	0	0
RFPL2	-0.014671	0.99126	top5	NOT	0	0
RFPL3	-0.18015	0.62185	top5	NOT	0	0
